Date,IYT,RWR,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
10JUN2015,0.0073,0.0077,0.0104,0.0123,0.0142,0.0099,0.0156,0.0098,0.0050,0.0123,0.0103
11JUN2015,0.0106,0.0068,0.0024,-0.0045,0.0040,0.0057,0.0005,-0.0004,0.0080,0.0068,0.0034
12JUN2015,-0.0041,-0.0019,-0.0059,-0.0112,-0.0044,-0.0059,-0.0088,-0.0039,-0.0089,-0.0123,-0.0045
15JUN2015,-0.0049,-0.0051,-0.0062,-0.0023,-0.0044,-0.0084,-0.0061,-0.0073,-0.0016,0.0012,-0.0047
16JUN2015,-0.0031,0.0090,0.0052,0.0078,0.0056,0.0009,0.0066,0.0109,0.0047,0.0050,0.0060
17JUN2015,-0.0038,0.0081,0.0042,-0.0025,-0.0012,0.0027,0.0005,0.0054,0.0084,0.0009,0.0046
18JUN2015,0.0151,0.0143,0.0083,-0.0006,0.0092,0.0101,0.0089,0.0111,0.0132,0.0141,0.0121
19JUN2015,-0.0042,-0.0099,-0.0067,-0.0092,-0.0166,-0.0048,-0.0083,-0.0014,-0.0096,-0.0008,-0.0035
22JUN2015,0.0081,-0.0090,0.0038,0.0123,0.0154,0.0061,0.0082,0.0039,-0.0014,0.0078,0.0056
23JUN2015,-0.0018,-0.0086,-0.0028,0.0033,0.0020,-0.0025,0.0007,-0.0043,-0.0136,0.0020,0.0040
24JUN2015,-0.0180,-0.0045,-0.0127,-0.0062,-0.0083,-0.0093,-0.0047,-0.0045,-0.0078,-0.0101,-0.0069
25JUN2015,-0.0090,-0.0106,-0.0008,-0.0102,-0.0060,-0.0078,-0.0023,-0.0019,-0.0067,0.0055,-0.0008
26JUN2015,0.0006,0.0076,-0.0038,0.0033,0.0032,0.0018,-0.0084,0.0021,0.0060,-0.0014,0.0040
29JUN2015,-0.0193,-0.0166,-0.0233,-0.0189,-0.0241,-0.0189,-0.0213,-0.0155,-0.0053,-0.0245,-0.0226
30JUN2015,0.0013,0.0018,0.0031,0.0070,0.0037,0.0006,0.0010,-0.0017,-0.0026,0.0035,0.0045
01JUL2015,0.0019,0.0160,0.0056,-0.0128,0.0152,0.0050,0.0068,0.0128,0.0060,0.0108,0.0114
02JUL2015,0.0017,0.0033,-0.0031,0.0044,-0.0044,-0.0018,0.0014,-0.0008,0.0125,-0.0047,-0.0019
06JUL2015,-0.0056,0.0051,-0.0082,-0.0131,-0.0041,-0.0039,-0.0041,-0.0008,0.0040,-0.0004,-0.0019
07JUL2015,0.0126,0.0168,-0.0033,0.0091,0.0020,0.0081,0.0014,0.0206,0.0248,0.0048,0.0087
08JUL2015,-0.0215,-0.0039,-0.0219,-0.0202,-0.0175,-0.0180,-0.0163,-0.0112,-0.0053,-0.0172,-0.0190
09JUL2015,0.0054,-0.0034,0.0030,0.0051,0.0079,0.0024,-0.0039,0.0008,-0.0111,0.0054,0.0042
10JUL2015,0.0190,0.0070,0.0140,0.0055,0.0119,0.0104,0.0159,0.0117,0.0054,0.0135,0.0145
13JUL2015,0.0104,0.0010,0.0109,0.0071,0.0122,0.0111,0.0152,0.0094,0.0005,0.0085,0.0144
14JUL2015,-0.0005,0.0023,0.0056,0.0072,0.0024,0.0027,0.0038,0.0016,-0.0014,0.0100,0.0013
15JUL2015,-0.0071,0.0015,-0.0078,-0.0176,0.0084,-0.0042,0.0002,-0.0026,0.0049,0.0013,-0.0010
16JUL2015,0.0012,0.0081,-0.0025,0.0014,0.0099,0.0046,0.0128,0.0103,0.0148,0.0047,0.0061
17JUL2015,0.0070,-0.0042,-0.0069,-0.0121,-0.0027,-0.0004,0.0154,-0.0006,-0.0098,-0.0022,-0.0018
20JUL2015,-0.0032,0.0023,-0.0084,-0.0133,0.0012,0.0002,0.0053,0.0018,-0.0051,0.0032,0.0005
21JUL2015,0.0078,-0.0035,-0.0061,0.0004,-0.0012,-0.0107,-0.0066,-0.0024,-0.0090,-0.0044,-0.0032
22JUL2015,-0.0034,0.0044,-0.0043,-0.0081,0.0075,-0.0044,-0.0161,0.0022,0.0044,0.0022,0.0048
23JUL2015,-0.0209,-0.0118,-0.0145,-0.0008,-0.0086,-0.0092,-0.0021,-0.0038,-0.0149,-0.0036,-0.0059
24JUL2015,-0.0062,0.0049,-0.0219,-0.0192,-0.0095,-0.0131,-0.0054,-0.0056,0.0009,-0.0250,0.0000
27JUL2015,-0.0015,0.0024,-0.0111,-0.0144,-0.0072,-0.0049,-0.0090,-0.0006,0.0128,-0.0009,-0.0075
28JUL2015,0.0275,0.0014,0.0209,0.0286,0.0040,0.0194,0.0091,0.0113,0.0047,0.0181,0.0078
29JUL2015,0.0170,0.0055,0.0073,0.0136,0.0100,0.0123,0.0066,0.0034,0.0037,0.0017,0.0103
30JUL2015,0.0000,-0.0044,0.0050,-0.0070,0.0000,-0.0009,0.0019,-0.0034,0.0074,-0.0014,0.0036
31JUL2015,-0.0024,0.0073,-0.0026,-0.0219,-0.0032,-0.0009,-0.0033,0.0020,0.0101,0.0058,0.0031
03AUG2015,0.0023,0.0051,-0.0078,-0.0210,-0.0012,-0.0048,-0.0054,0.0014,0.0052,-0.0008,-0.0034
04AUG2015,0.0019,-0.0060,0.0044,-0.0034,-0.0016,-0.0006,-0.0059,0.0000,-0.0161,-0.0005,0.0043
05AUG2015,0.0012,-0.0048,0.0050,-0.0075,0.0040,0.0056,0.0097,0.0087,0.0025,0.0084,-0.0108
06AUG2015,-0.0075,0.0021,-0.0035,0.0159,-0.0036,-0.0052,-0.0099,-0.0075,0.0053,-0.0218,-0.0136
07AUG2015,-0.0143,0.0049,-0.0140,-0.0179,0.0020,-0.0048,0.0007,-0.0056,0.0123,-0.0017,-0.0008
10AUG2015,0.0149,-0.0035,0.0245,0.0319,0.0095,0.0196,0.0157,0.0038,-0.0041,0.0081,0.0080
11AUG2015,-0.0063,0.0075,-0.0186,0.0019,-0.0090,-0.0122,-0.0150,-0.0036,0.0050,-0.0084,-0.0090
12AUG2015,-0.0049,0.0029,0.0037,0.0182,-0.0091,0.0002,0.0045,0.0006,0.0178,0.0007,-0.0043
13AUG2015,-0.0010,0.0020,-0.0028,-0.0152,0.0036,-0.0007,-0.0028,-0.0040,0.0002,-0.0023,0.0058
14AUG2015,0.0069,0.0049,0.0046,-0.0022,0.0072,0.0063,0.0050,0.0032,0.0075,0.0028,0.0006
17AUG2015,0.0074,0.0093,0.0057,0.0022,0.0020,0.0050,0.0057,0.0010,0.0048,0.0101,0.0096
18AUG2015,-0.0025,0.0024,-0.0065,-0.0037,-0.0008,-0.0018,-0.0052,-0.0050,-0.0024,-0.0014,0.0009
19AUG2015,-0.0071,-0.0063,-0.0123,-0.0276,-0.0091,-0.0093,-0.0066,-0.0092,0.0042,-0.0041,-0.0018
20AUG2015,-0.0246,-0.0067,-0.0188,-0.0226,-0.0212,-0.0207,-0.0244,-0.0091,-0.0059,-0.0232,-0.0281
21AUG2015,-0.0270,-0.0180,-0.0244,-0.0350,-0.0359,-0.0276,-0.0382,-0.0273,-0.0121,-0.0306,-0.0320
24AUG2015,-0.0359,-0.0493,-0.0419,-0.0537,-0.0419,-0.0367,-0.0359,-0.0348,-0.0373,-0.0425,-0.0399
25AUG2015,-0.0169,-0.0264,-0.0157,-0.0145,-0.0141,-0.0119,-0.0115,-0.0076,-0.0309,-0.0101,-0.0041
26AUG2015,0.0284,0.0276,0.0270,0.0344,0.0376,0.0312,0.0504,0.0295,0.0178,0.0422,0.0380
27AUG2015,0.0254,0.0197,0.0363,0.0495,0.0246,0.0242,0.0232,0.0147,0.0117,0.0195,0.0234
28AUG2015,0.0052,-0.0020,0.0058,0.0227,-0.0046,0.0004,0.0020,-0.0021,-0.0030,-0.0057,0.0004
31AUG2015,-0.0076,-0.0235,-0.0055,0.0103,-0.0085,-0.0089,-0.0091,-0.0069,-0.0160,-0.0182,-0.0077
01SEP2015,-0.0220,-0.0194,-0.0304,-0.0352,-0.0324,-0.0265,-0.0321,-0.0205,-0.0271,-0.0262,-0.0253
02SEP2015,0.0243,0.0108,0.0143,0.0092,0.0137,0.0222,0.0241,0.0136,0.0007,0.0205,0.0211
03SEP2015,0.0011,0.0023,0.0061,0.0028,0.0057,0.0006,0.0008,0.0068,0.0046,-0.0071,0.0004
04SEP2015,-0.0102,-0.0203,-0.0198,-0.0165,-0.0199,-0.0139,-0.0153,-0.0163,-0.0137,-0.0125,-0.0107
08SEP2015,0.0282,0.0155,0.0250,0.0157,0.0256,0.0276,0.0280,0.0209,0.0212,0.0280,0.0232
09SEP2015,-0.0071,-0.0120,-0.0077,-0.0188,-0.0138,-0.0106,-0.0131,-0.0164,-0.0124,-0.0154,-0.0107
10SEP2015,0.0107,0.0026,0.0023,0.0058,0.0048,0.0006,0.0100,0.0017,-0.0017,0.0096,0.0028
11SEP2015,0.0028,0.0198,-0.0014,-0.0089,0.0043,0.0055,0.0047,0.0066,0.0075,0.0064,0.0075
14SEP2015,-0.0048,-0.0001,-0.0119,-0.0087,-0.0022,-0.0050,-0.0025,-0.0032,0.0024,-0.0031,-0.0053
15SEP2015,0.0189,0.0106,0.0073,0.0111,0.0143,0.0174,0.0129,0.0119,0.0053,0.0143,0.0105
16SEP2015,0.0021,0.0113,0.0143,0.0283,0.0064,0.0073,0.0042,0.0114,0.0100,0.0028,0.0113
17SEP2015,0.0045,0.0111,-0.0046,-0.0006,-0.0140,-0.0044,-0.0068,0.0000,0.0137,0.0091,0.0026
18SEP2015,-0.0224,-0.0017,-0.0210,-0.0261,-0.0192,-0.0220,-0.0129,-0.0115,-0.0056,-0.0152,-0.0159
21SEP2015,0.0078,0.0082,0.0033,0.0057,0.0115,0.0049,0.0100,0.0074,0.0040,-0.0133,0.0087
22SEP2015,-0.0245,-0.0127,-0.0186,-0.0106,-0.0127,-0.0145,-0.0168,-0.0109,-0.0125,-0.0061,-0.0133
23SEP2015,-0.0047,0.0070,-0.0213,-0.0129,0.0004,-0.0069,0.0025,0.0017,0.0026,-0.0010,-0.0027
24SEP2015,-0.0095,-0.0087,-0.0027,0.0044,-0.0071,-0.0062,0.0000,0.0017,0.0081,-0.0102,-0.0027
25SEP2015,0.0082,0.0052,-0.0012,0.0019,0.0147,0.0020,-0.0018,0.0064,0.0097,-0.0273,-0.0001
28SEP2015,-0.0218,-0.0155,-0.0311,-0.0399,-0.0232,-0.0197,-0.0229,-0.0147,-0.0049,-0.0387,-0.0288
29SEP2015,0.0029,0.0133,0.0039,-0.0015,0.0018,0.0066,-0.0044,-0.0004,0.0002,0.0092,-0.0033
30SEP2015,0.0115,0.0077,0.0210,0.0236,0.0152,0.0151,0.0199,0.0092,0.0179,0.0208,0.0270
01OCT2015,0.0065,0.0048,0.0113,0.0020,0.0004,-0.0022,0.0005,0.0000,-0.0118,0.0101,0.0074
02OCT2015,0.0047,0.0094,0.0245,0.0413,0.0013,0.0127,0.0142,0.0138,0.0133,0.0208,0.0143
05OCT2015,0.0228,0.0159,0.0261,0.0302,0.0211,0.0284,0.0197,0.0171,0.0129,0.0026,0.0148
06OCT2015,-0.0103,-0.0023,0.0130,0.0222,-0.0047,-0.0010,0.0012,-0.0068,-0.0068,-0.0235,-0.0074
07OCT2015,0.0140,0.0119,0.0133,0.0126,0.0078,0.0131,0.0046,0.0091,-0.0034,0.0160,0.0034
08OCT2015,0.0138,0.0088,0.0140,0.0191,0.0060,0.0139,0.0046,0.0119,0.0124,0.0029,0.0123
09OCT2015,0.0078,-0.0020,-0.0005,-0.0065,-0.0064,0.0034,0.0044,0.0022,-0.0048,0.0046,0.0012
12OCT2015,0.0009,0.0063,-0.0086,-0.0129,0.0009,0.0002,0.0012,0.0026,0.0089,0.0026,0.0048
13OCT2015,-0.0215,-0.0074,-0.0039,-0.0104,-0.0077,-0.0107,-0.0022,-0.0060,-0.0023,-0.0125,-0.0054
14OCT2015,0.0009,-0.0083,0.0080,0.0086,-0.0082,-0.0108,-0.0019,-0.0116,-0.0002,-0.0019,-0.0102
15OCT2015,0.0142,0.0144,0.0027,0.0180,0.0227,0.0109,0.0128,0.0090,0.0147,0.0223,0.0130
16OCT2015,-0.0152,0.0067,0.0005,0.0013,0.0060,-0.0051,0.0019,0.0096,0.0013,0.0090,0.0053
19OCT2015,0.0028,0.0156,-0.0070,-0.0198,-0.0008,0.0013,0.0038,0.0044,0.0007,0.0036,0.0047
20OCT2015,0.0062,-0.0006,0.0016,0.0028,0.0059,0.0067,-0.0026,-0.0006,0.0033,-0.0157,-0.0013
21OCT2015,-0.0048,-0.0039,-0.0089,-0.0123,-0.0072,0.0002,-0.0076,0.0002,-0.0020,-0.0090,-0.0045
22OCT2015,0.0150,0.0083,0.0274,0.0180,0.0162,0.0279,0.0225,0.0199,0.0116,-0.0060,0.0132
23OCT2015,0.0074,-0.0114,0.0083,-0.0023,0.0109,0.0037,0.0279,-0.0016,-0.0176,0.0214,0.0049
26OCT2015,-0.0021,0.0000,-0.0082,-0.0245,-0.0041,-0.0022,-0.0039,-0.0020,-0.0036,0.0039,0.0070
27OCT2015,-0.0265,0.0020,-0.0043,-0.0120,-0.0058,-0.0110,-0.0057,0.0014,-0.0036,0.0184,-0.0047
28OCT2015,0.0006,-0.0005,0.0151,0.0222,0.0234,0.0080,0.0150,-0.0057,-0.0106,0.0083,0.0095
29OCT2015,0.0084,-0.0004,0.0020,0.0051,-0.0012,-0.0006,-0.0027,0.0004,-0.0057,0.0045,0.0029
30OCT2015,-0.0009,-0.0101,0.0013,0.0065,-0.0143,-0.0013,-0.0066,-0.0111,0.0046,-0.0063,0.0021
02NOV2015,0.0146,0.0210,0.0062,0.0234,0.0137,0.0116,0.0089,0.0060,0.0011,0.0213,0.0046
03NOV2015,-0.0051,-0.0110,0.0040,0.0256,0.0016,0.0007,0.0052,-0.0048,0.0030,-0.0036,0.0038
04NOV2015,-0.0056,-0.0036,-0.0066,-0.0090,-0.0029,-0.0027,0.0011,-0.0042,0.0052,-0.0044,-0.0065
05NOV2015,0.0036,0.0032,-0.0051,-0.0085,0.0041,0.0013,-0.0029,-0.0002,-0.0086,-0.0032,0.0036
06NOV2015,0.0075,-0.0311,0.0027,-0.0051,0.0102,0.0000,0.0034,-0.0109,-0.0349,-0.0042,0.0001
09NOV2015,-0.0026,-0.0167,-0.0068,-0.0099,-0.0109,-0.0077,-0.0097,-0.0067,0.0026,-0.0077,-0.0138
10NOV2015,0.0002,0.0124,-0.0073,0.0022,0.0045,-0.0002,-0.0066,0.0027,0.0090,0.0067,0.0095
11NOV2015,-0.0045,0.0015,0.0011,-0.0212,-0.0033,0.0013,-0.0005,-0.0014,0.0087,-0.0099,-0.0059
12NOV2015,-0.0145,-0.0059,-0.0201,-0.0227,-0.0151,-0.0136,-0.0087,-0.0135,-0.0095,-0.0173,-0.0093
13NOV2015,-0.0061,-0.0122,0.0128,-0.0041,-0.0083,-0.0045,-0.0197,-0.0087,-0.0037,-0.0024,-0.0263
16NOV2015,0.0049,0.0105,0.0128,0.0333,0.0121,0.0129,0.0153,0.0171,0.0169,0.0125,0.0121
17NOV2015,0.0002,0.0003,-0.0011,-0.0110,-0.0021,-0.0020,0.0002,-0.0004,-0.0180,0.0043,0.0019
18NOV2015,0.0164,0.0095,0.0178,0.0165,0.0178,0.0139,0.0151,0.0138,0.0064,0.0195,0.0171
19NOV2015,0.0104,0.0047,-0.0011,-0.0134,0.0016,0.0044,0.0046,0.0026,0.0108,-0.0168,0.0012
20NOV2015,0.0041,0.0113,-0.0031,-0.0106,0.0016,0.0051,0.0073,-0.0071,0.0042,0.0086,0.0120
23NOV2015,-0.0094,0.0018,0.0013,0.0072,-0.0041,-0.0051,-0.0059,0.0088,-0.0092,-0.0025,0.0037
24NOV2015,-0.0066,-0.0053,0.0083,0.0214,-0.0028,-0.0016,0.0002,0.0026,-0.0014,0.0031,-0.0021
25NOV2015,0.0003,0.0045,-0.0063,-0.0081,0.0008,0.0000,-0.0032,0.0026,-0.0061,0.0054,0.0050
27NOV2015,0.0053,0.0091,-0.0013,-0.0072,0.0024,0.0017,0.0023,0.0038,0.0019,0.0019,-0.0037
30NOV2015,-0.0137,-0.0089,0.0024,0.0037,-0.0008,-0.0064,0.0011,-0.0108,0.0016,-0.0136,-0.0085
01DEC2015,0.0120,0.0145,0.0070,0.0079,0.0110,0.0047,0.0089,0.0085,0.0079,0.0169,0.0103
02DEC2015,-0.0211,-0.0210,-0.0135,-0.0309,-0.0117,-0.0102,-0.0063,-0.0050,-0.0222,-0.0084,-0.0087
03DEC2015,-0.0176,-0.0149,-0.0088,-0.0200,-0.0163,-0.0125,-0.0129,-0.0052,-0.0076,-0.0219,-0.0151
04DEC2015,0.0077,0.0206,0.0175,-0.0063,0.0265,0.0149,0.0246,0.0225,0.0141,0.0235,0.0193
07DEC2015,-0.0086,-0.0029,-0.0179,-0.0380,-0.0093,-0.0049,-0.0049,0.0028,0.0045,-0.0056,-0.0042
08DEC2015,-0.0280,-0.0002,-0.0189,-0.0103,-0.0126,-0.0160,-0.0025,-0.0026,-0.0014,0.0022,-0.0030
09DEC2015,-0.0047,-0.0062,0.0301,0.0131,-0.0116,-0.0030,-0.0147,-0.0095,0.0002,-0.0101,-0.0128
10DEC2015,0.0063,-0.0083,-0.0075,0.0064,0.0008,0.0047,0.0028,0.0012,-0.0165,0.0075,0.0034
11DEC2015,-0.0193,0.0003,-0.0266,-0.0374,-0.0221,-0.0168,-0.0208,-0.0110,-0.0027,-0.0147,-0.0228
14DEC2015,-0.0042,0.0048,-0.0132,0.0053,0.0021,0.0036,0.0077,0.0099,0.0050,0.0065,0.0051
15DEC2015,0.0079,0.0120,0.0055,0.0252,0.0234,0.0002,0.0044,0.0064,0.0079,0.0130,0.0055
16DEC2015,0.0179,0.0188,0.0103,-0.0066,0.0162,0.0178,0.0136,0.0193,0.0253,0.0130,0.0167
17DEC2015,-0.0196,-0.0050,-0.0200,-0.0246,-0.0143,-0.0166,-0.0157,-0.0129,0.0021,-0.0107,-0.0165
18DEC2015,-0.0243,-0.0122,-0.0134,-0.0174,-0.0266,-0.0152,-0.0193,-0.0176,-0.0123,-0.0144,-0.0157
21DEC2015,0.0079,0.0039,0.0090,0.0010,0.0099,0.0077,0.0102,0.0113,-0.0007,0.0091,0.0050
22DEC2015,0.0152,0.0033,0.0127,0.0117,0.0093,0.0138,0.0073,0.0130,0.0085,0.0067,0.0073
23DEC2015,0.0114,0.0107,0.0236,0.0435,0.0118,0.0117,0.0084,0.0073,0.0154,0.0108,0.0051
24DEC2015,0.0015,0.0004,-0.0023,-0.0090,-0.0008,-0.0004,-0.0005,-0.0010,-0.0007,0.0010,-0.0027
28DEC2015,-0.0072,0.0057,-0.0070,-0.0182,-0.0008,-0.0022,-0.0007,-0.0014,0.0018,-0.0047,0.0025
29DEC2015,0.0071,0.0107,0.0094,0.0069,0.0104,0.0096,0.0137,0.0087,0.0055,0.0122,0.0116
30DEC2015,-0.0107,-0.0033,-0.0093,-0.0135,-0.0070,-0.0084,-0.0084,-0.0035,-0.0009,-0.0042,-0.0080
31DEC2015,-0.0038,-0.0088,-0.0087,0.0045,-0.0100,-0.0073,-0.0140,-0.0112,-0.0107,-0.0089,-0.0100
04JAN2016,-0.0206,-0.0126,-0.0157,-0.0003,-0.0193,-0.0134,-0.0131,-0.0127,-0.0021,-0.0180,-0.0172
05JAN2016,0.0012,0.0190,-0.0005,0.0038,0.0039,0.0027,-0.0026,0.0064,0.0072,0.0048,-0.0013
06JAN2016,-0.0199,-0.0035,-0.0262,-0.0385,-0.0153,-0.0154,-0.0123,-0.0034,-0.0018,-0.0082,-0.0098
07JAN2016,-0.0308,-0.0184,-0.0272,-0.0244,-0.0281,-0.0271,-0.0295,-0.0120,-0.0067,-0.0203,-0.0205
08JAN2016,-0.0073,-0.0141,-0.0101,-0.0129,-0.0156,-0.0102,-0.0079,-0.0077,-0.0005,-0.0151,-0.0108
11JAN2016,-0.0037,0.0056,-0.0170,-0.0214,0.0014,0.0006,0.0065,0.0094,0.0053,-0.0119,0.0079
12JAN2016,0.0089,-0.0060,0.0015,0.0024,0.0077,0.0080,0.0119,0.0055,-0.0039,0.0128,0.0111
13JAN2016,-0.0365,-0.0128,-0.0231,-0.0240,-0.0260,-0.0241,-0.0269,-0.0183,-0.0005,-0.0297,-0.0337
14JAN2016,0.0111,-0.0035,0.0135,0.0430,0.0087,0.0119,0.0189,0.0047,0.0151,0.0268,0.0072
15JAN2016,-0.0164,-0.0062,-0.0205,-0.0289,-0.0224,-0.0176,-0.0282,-0.0157,-0.0089,-0.0140,-0.0205
19JAN2016,-0.0046,0.0068,-0.0123,-0.0215,-0.0005,-0.0001,0.0010,0.0120,0.0150,-0.0001,0.0038
20JAN2016,-0.0045,-0.0295,-0.0074,-0.0265,-0.0196,-0.0130,-0.0079,-0.0125,-0.0225,0.0019,-0.0088
21JAN2016,0.0090,0.0059,0.0088,0.0311,-0.0043,0.0044,0.0056,0.0039,-0.0009,-0.0030,0.0128
22JAN2016,0.0128,0.0263,0.0180,0.0442,0.0182,0.0087,0.0277,0.0171,0.0179,0.0159,0.0175
25JAN2016,-0.0184,-0.0062,-0.0319,-0.0466,-0.0202,-0.0123,-0.0116,-0.0089,-0.0084,-0.0093,-0.0115
26JAN2016,0.0238,0.0216,0.0172,0.0378,0.0168,0.0189,0.0098,0.0090,0.0069,0.0076,0.0146
27JAN2016,-0.0081,-0.0202,-0.0079,-0.0047,-0.0038,-0.0112,-0.0206,-0.0008,0.0023,-0.0114,-0.0156
28JAN2016,-0.0082,-0.0096,0.0016,0.0304,0.0005,0.0058,0.0129,0.0102,0.0160,-0.0233,0.0128
29JAN2016,0.0302,0.0182,0.0289,0.0292,0.0279,0.0269,0.0315,0.0203,0.0200,0.0164,0.0109
01FEB2016,0.0091,0.0013,0.0041,-0.0167,-0.0041,-0.0024,0.0036,0.0033,0.0095,0.0015,0.0061
02FEB2016,-0.0288,-0.0101,-0.0067,-0.0333,-0.0277,-0.0201,-0.0179,-0.0128,0.0044,-0.0144,-0.0194
03FEB2016,0.0106,0.0076,0.0336,0.0356,0.0010,0.0162,-0.0012,-0.0022,0.0124,0.0066,-0.0026
04FEB2016,0.0312,-0.0003,0.0278,-0.0005,0.0086,0.0173,0.0010,-0.0092,-0.0043,-0.0055,-0.0058
05FEB2016,-0.0147,-0.0196,-0.0114,-0.0232,-0.0132,-0.0095,-0.0281,-0.0016,0.0032,-0.0195,-0.0323
08FEB2016,-0.0031,-0.0274,-0.0263,-0.0052,-0.0253,-0.0084,-0.0144,-0.0026,-0.0034,-0.0137,-0.0194
09FEB2016,0.0101,-0.0188,0.0124,-0.0241,-0.0015,0.0060,-0.0046,0.0067,0.0034,0.0074,-0.0016
10FEB2016,-0.0014,0.0063,-0.0095,-0.0041,-0.0054,-0.0048,0.0021,-0.0012,-0.0011,0.0089,-0.0017
11FEB2016,-0.0145,-0.0168,-0.0217,-0.0042,-0.0306,-0.0199,-0.0026,-0.0080,-0.0176,-0.0161,-0.0006
12FEB2016,0.0239,0.0111,0.0296,0.0263,0.0422,0.0201,0.0139,0.0142,-0.0031,0.0134,0.0184
16FEB2016,0.0234,0.0180,0.0153,0.0099,0.0161,0.0201,0.0178,0.0080,0.0064,0.0188,0.0242
17FEB2016,0.0155,0.0092,0.0197,0.0328,0.0134,0.0154,0.0205,0.0103,-0.0020,0.0127,0.0215
18FEB2016,-0.0048,0.0096,-0.0029,-0.0125,-0.0057,-0.0006,-0.0039,-0.0045,0.0164,-0.0062,-0.0066
19FEB2016,0.0008,0.0072,-0.0116,-0.0023,0.0000,-0.0019,0.0007,0.0016,-0.0067,-0.0011,0.0028
22FEB2016,0.0196,0.0099,0.0191,0.0255,0.0157,0.0170,0.0133,0.0049,0.0117,0.0143,0.0194
23FEB2016,-0.0121,-0.0024,-0.0246,-0.0342,-0.0178,-0.0100,-0.0158,-0.0002,0.0009,-0.0075,-0.0055
24FEB2016,-0.0058,-0.0013,0.0104,0.0101,-0.0024,0.0006,0.0076,0.0031,0.0047,0.0033,0.0058
25FEB2016,0.0114,0.0184,0.0129,0.0009,0.0139,0.0132,0.0125,0.0113,0.0102,0.0125,0.0100
26FEB2016,0.0045,-0.0048,0.0145,0.0060,0.0071,0.0013,-0.0027,-0.0141,-0.0276,-0.0018,-0.0011
29FEB2016,-0.0084,-0.0040,-0.0062,-0.0114,-0.0108,-0.0063,-0.0070,-0.0033,0.0028,-0.0159,-0.0052
01MAR2016,0.0215,0.0303,0.0256,0.0262,0.0337,0.0196,0.0298,0.0096,-0.0050,0.0215,0.0265
02MAR2016,0.0025,0.0082,-0.0040,0.0245,0.0110,0.0008,0.0028,0.0029,0.0052,0.0016,-0.0009
03MAR2016,0.0108,0.0040,0.0061,0.0151,0.0068,0.0071,0.0000,0.0050,0.0060,-0.0028,0.0059
04MAR2016,0.0067,0.0013,0.0116,0.0096,0.0041,0.0041,0.0026,0.0042,0.0112,-0.0024,-0.0009
07MAR2016,0.0040,0.0030,0.0115,0.0235,-0.0004,0.0030,-0.0061,-0.0061,0.0055,0.0080,-0.0043
08MAR2016,-0.0267,-0.0108,-0.0196,-0.0420,-0.0162,-0.0141,-0.0062,0.0029,0.0099,-0.0122,-0.0079
09MAR2016,0.0062,0.0047,0.0063,0.0162,0.0014,0.0032,0.0086,0.0075,0.0046,0.0018,0.0020
10MAR2016,-0.0006,-0.0039,0.0053,0.0008,-0.0009,-0.0015,-0.0009,0.0004,0.0008,0.0006,0.0025
11MAR2016,0.0223,0.0228,0.0183,0.0258,0.0260,0.0145,0.0154,0.0033,0.0011,0.0195,0.0154
14MAR2016,0.0005,-0.0001,-0.0068,-0.0066,-0.0031,0.0009,0.0012,-0.0006,0.0012,-0.0042,0.0038
15MAR2016,-0.0061,0.0015,0.0023,-0.0019,-0.0004,-0.0006,0.0037,0.0025,0.0019,-0.0155,-0.0003
16MAR2016,0.0106,0.0110,0.0084,0.0173,-0.0022,0.0035,0.0116,0.0023,0.0153,-0.0024,0.0081
17MAR2016,0.0303,0.0154,0.0184,0.0137,0.0121,0.0219,0.0037,0.0061,0.0055,-0.0116,0.0014
18MAR2016,0.0138,-0.0056,0.0041,0.0029,0.0099,0.0085,0.0016,-0.0013,-0.0063,0.0117,0.0013
21MAR2016,0.0006,-0.0098,0.0046,-0.0035,-0.0018,0.0059,0.0034,0.0006,-0.0010,0.0058,0.0005
22MAR2016,-0.0074,-0.0006,-0.0114,-0.0055,-0.0031,-0.0057,0.0002,-0.0059,-0.0033,0.0100,-0.0017
23MAR2016,-0.0069,-0.0059,-0.0124,-0.0219,-0.0075,-0.0065,-0.0057,0.0002,0.0074,-0.0071,-0.0071
24MAR2016,-0.0043,-0.0005,0.0000,0.0049,-0.0062,-0.0029,0.0028,-0.0011,0.0027,-0.0004,0.0013
28MAR2016,-0.0087,0.0096,0.0043,-0.0053,0.0031,0.0004,-0.0025,0.0054,-0.0037,-0.0028,0.0045
29MAR2016,0.0116,0.0220,0.0056,0.0047,0.0018,0.0065,0.0156,0.0074,0.0148,0.0116,0.0101
30MAR2016,0.0019,-0.0023,0.0044,0.0019,0.0058,0.0018,0.0059,0.0066,-0.0024,0.0001,0.0064
31MAR2016,-0.0023,0.0060,-0.0084,-0.0005,-0.0022,-0.0023,-0.0020,-0.0052,0.0059,-0.0031,-0.0011
01APR2016,-0.0072,-0.0001,0.0096,-0.0134,0.0089,0.0047,0.0077,0.0106,0.0038,0.0114,0.0042
04APR2016,-0.0093,-0.0026,-0.0130,-0.0074,-0.0048,-0.0113,-0.0038,0.0004,-0.0042,0.0120,-0.0078
05APR2016,-0.0057,-0.0063,-0.0063,-0.0068,-0.0142,-0.0062,-0.0097,-0.0067,-0.0188,-0.0130,-0.0085
